Time,Quadrant Number,Ball Colour,Type (Entry or Exit)
0:01:34.100000,4,white,Entry
0:01:34.100000,2,white,Exit
0:01:34.100000,2,white,Entry
0:01:34.100000,4,white,Exit
0:01:34.100000,1,white,Entry
0:01:34.100000,2,white,Exit
0:01:34.100000,2,white,Entry
0:01:34.100000,1,white,Exit
0:01:34.100000,1,white,Entry
0:01:34.100000,2,white,Exit
0:01:34.100000,2,white,Entry
0:01:34.100000,1,white,Exit
0:01:34.100000,1,white,Entry
0:01:34.100000,2,white,Exit
0:01:34.100000,2,white,Entry
0:01:34.100000,1,white,Exit
0:01:34.133333,4,red,Entry
0:01:34.133333,2,red,Exit
0:01:34.133333,2,red,Entry
0:01:34.133333,4,red,Exit
0:01:34.133333,1,red,Entry
0:01:34.133333,2,red,Exit
0:01:34.133333,2,red,Entry
0:01:34.133333,1,red,Exit
0:01:34.133333,3,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,4,white,Entry
0:01:34.133333,3,white,Exit
0:01:34.133333,3,white,Entry
0:01:34.133333,4,white,Exit
0:01:34.133333,4,white,Entry
0:01:34.133333,3,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,4,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,4,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,4,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.133333,2,white,Entry
0:01:34.133333,1,white,Exit
0:01:34.133333,1,white,Entry
0:01:34.133333,2,white,Exit
0:01:34.166667,4,red,Entry
0:01:34.166667,2,red,Exit
0:01:34.166667,2,red,Entry
0:01:34.166667,4,red,Exit
0:01:34.166667,3,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,4,white,Entry
0:01:34.166667,3,white,Exit
0:01:34.166667,3,white,Entry
0:01:34.166667,4,white,Exit
0:01:34.166667,4,white,Entry
0:01:34.166667,3,white,Exit
0:01:34.166667,3,white,Entry
0:01:34.166667,4,white,Exit
0:01:34.166667,4,white,Entry
0:01:34.166667,3,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,4,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,4,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,4,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.166667,2,white,Entry
0:01:34.166667,1,white,Exit
0:01:34.166667,1,white,Entry
0:01:34.166667,2,white,Exit
0:01:34.200000,4,red,Entry
0:01:34.200000,2,red,Exit
0:01:34.200000,2,red,Entry
0:01:34.200000,4,red,Exit
0:01:34.200000,3,white,Entry
0:01:34.200000,1,white,Exit
0:01:34.200000,4,white,Entry
0:01:34.200000,3,white,Exit
0:01:34.200000,3,white,Entry
0:01:34.200000,4,white,Exit
0:01:34.200000,4,white,Entry
0:01:34.200000,3,white,Exit
0:01:34.200000,3,white,Entry
0:01:34.200000,4,white,Exit
0:01:34.200000,4,white,Entry
0:01:34.200000,3,white,Exit
0:01:34.200000,2,white,Entry
0:01:34.200000,4,white,Exit
0:01:34.200000,1,white,Entry
0:01:34.200000,2,white,Exit
0:01:34.200000,4,white,Entry
0:01:34.200000,1,white,Exit
0:01:34.200000,2,white,Entry
0:01:34.200000,4,white,Exit
0:01:34.200000,1,white,Entry
0:01:34.200000,2,white,Exit
0:01:34.200000,2,white,Entry
0:01:34.200000,1,white,Exit
0:01:34.200000,1,white,Entry
0:01:34.200000,2,white,Exit
0:01:34.200000,2,white,Entry
0:01:34.200000,1,white,Exit
0:01:34.200000,1,white,Entry
0:01:34.200000,2,white,Exit
0:01:34.200000,2,white,Entry
0:01:34.200000,1,white,Exit
0:01:34.200000,1,white,Entry
0:01:34.200000,2,white,Exit
0:01:34.233333,4,red,Entry
0:01:34.233333,2,red,Exit
0:01:34.233333,2,red,Entry
0:01:34.233333,4,red,Exit
0:01:34.233333,1,red,Entry
0:01:34.233333,2,red,Exit
0:01:34.233333,2,red,Entry
0:01:34.233333,1,red,Exit
0:01:34.233333,3,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,4,white,Entry
0:01:34.233333,3,white,Exit
0:01:34.233333,3,white,Entry
0:01:34.233333,4,white,Exit
0:01:34.233333,4,white,Entry
0:01:34.233333,3,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,4,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,4,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,4,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.233333,1,white,Entry
0:01:34.233333,2,white,Exit
0:01:34.233333,2,white,Entry
0:01:34.233333,1,white,Exit
0:01:34.266667,4,red,Entry
0:01:34.266667,2,red,Exit
0:01:34.266667,2,red,Entry
0:01:34.266667,4,red,Exit
0:01:34.266667,1,red,Entry
0:01:34.266667,2,red,Exit
0:01:34.266667,2,red,Entry
0:01:34.266667,1,red,Exit
0:01:34.266667,1,red,Entry
0:01:34.266667,2,red,Exit
0:01:34.266667,2,red,Entry
0:01:34.266667,1,red,Exit
0:01:34.266667,3,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,4,white,Entry
0:01:34.266667,3,white,Exit
0:01:34.266667,3,white,Entry
0:01:34.266667,4,white,Exit
0:01:34.266667,4,white,Entry
0:01:34.266667,3,white,Exit
0:01:34.266667,3,white,Entry
0:01:34.266667,4,white,Exit
0:01:34.266667,4,white,Entry
0:01:34.266667,3,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,4,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,1,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,1,white,Exit
0:01:34.266667,4,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,4,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,1,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,1,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.266667,2,white,Entry
0:01:34.266667,1,white,Exit
0:01:34.266667,1,white,Entry
0:01:34.266667,2,white,Exit
0:01:34.300000,4,red,Entry
0:01:34.300000,2,red,Exit
0:01:34.300000,2,red,Entry
0:01:34.300000,4,red,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,3,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,3,white,Exit
0:01:34.300000,3,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,3,white,Exit
0:01:34.300000,3,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,3,white,Exit
0:01:34.300000,3,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,3,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,4,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,4,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.300000,2,white,Entry
0:01:34.300000,1,white,Exit
0:01:34.300000,1,white,Entry
0:01:34.300000,2,white,Exit
0:01:34.333333,4,red,Entry
0:01:34.333333,2,red,Exit
0:01:34.333333,2,red,Entry
0:01:34.333333,4,red,Exit
0:01:34.333333,4,white,Entry
0:01:34.333333,1,white,Exit
0:01:34.333333,3,white,Entry
0:01:34.333333,4,white,Exit
0:01:34.333333,4,white,Entry
0:01:34.333333,3,white,Exit
0:01:34.333333,3,white,Entry
0:01:34.333333,4,white,Exit
0:01:34.333333,4,white,Entry
0:01:34.333333,3,white,Exit
0:01:34.333333,2,white,Entry
0:01:34.333333,4,white,Exit
0:01:34.333333,4,white,Entry
0:01:34.333333,2,white,Exit
0:01:34.333333,2,white,Entry
0:01:34.333333,4,white,Exit
0:01:34.333333,1,white,Entry
0:01:34.333333,2,white,Exit
0:01:34.333333,2,white,Entry
0:01:34.333333,1,white,Exit
0:01:34.333333,1,white,Entry
0:01:34.333333,2,white,Exit
0:01:34.333333,2,white,Entry
0:01:34.333333,1,white,Exit
0:01:34.333333,1,white,Entry
0:01:34.333333,2,white,Exit
0:01:34.333333,2,white,Entry
0:01:34.333333,1,white,Exit
0:01:34.333333,1,white,Entry
0:01:34.333333,2,white,Exit
0:01:34.366667,4,red,Entry
0:01:34.366667,2,red,Exit
0:01:34.366667,2,red,Entry
0:01:34.366667,4,red,Exit
0:01:34.366667,4,white,Entry
0:01:34.366667,1,white,Exit
0:01:34.366667,3,white,Entry
0:01:34.366667,4,white,Exit
0:01:34.366667,4,white,Entry
0:01:34.366667,3,white,Exit
0:01:34.366667,2,white,Entry
0:01:34.366667,4,white,Exit
0:01:34.366667,4,white,Entry
0:01:34.366667,2,white,Exit
0:01:34.366667,2,white,Entry
0:01:34.366667,4,white,Exit
0:01:34.366667,1,white,Entry
0:01:34.366667,2,white,Exit
0:01:34.366667,2,white,Entry
0:01:34.366667,1,white,Exit
0:01:34.366667,1,white,Entry
0:01:34.366667,2,white,Exit
0:01:34.366667,2,white,Entry
0:01:34.366667,1,white,Exit
0:01:34.366667,1,white,Entry
0:01:34.366667,2,white,Exit
0:01:34.400000,4,red,Entry
0:01:34.400000,2,red,Exit
0:01:34.400000,2,red,Entry
0:01:34.400000,4,red,Exit
0:01:34.400000,4,red,Entry
0:01:34.400000,2,red,Exit
0:01:34.400000,2,red,Entry
0:01:34.400000,4,red,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,1,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,3,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,3,white,Exit
0:01:34.400000,2,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,4,white,Entry
0:01:34.400000,2,white,Exit
0:01:34.400000,2,white,Entry
0:01:34.400000,4,white,Exit
0:01:34.400000,1,white,Entry
0:01:34.400000,2,white,Exit
0:01:34.400000,2,white,Entry
0:01:34.400000,1,white,Exit
0:01:34.400000,1,white,Entry
0:01:34.400000,2,white,Exit
0:01:34.400000,2,white,Entry
0:01:34.400000,1,white,Exit
0:01:34.433333,4,red,Entry
0:01:34.433333,2,red,Exit
0:01:34.433333,2,red,Entry
0:01:34.433333,4,red,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,2,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,3,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,4,white,Entry
0:01:34.433333,3,white,Exit
0:01:34.433333,2,white,Entry
0:01:34.433333,4,white,Exit
0:01:34.433333,1,white,Entry
0:01:34.433333,2,white,Exit
0:01:34.433333,2,white,Entry
0:01:34.433333,1,white,Exit
0:01:34.433333,1,white,Entry
0:01:34.433333,2,white,Exit
0:01:34.433333,2,white,Entry
0:01:34.433333,1,white,Exit
0:01:34.466667,4,red,Entry
0:01:34.466667,2,red,Exit
0:01:34.466667,2,red,Entry
0:01:34.466667,4,red,Exit
0:01:34.466667,4,white,Entry
0:01:34.466667,2,white,Exit
0:01:34.466667,3,white,Entry
0:01:34.466667,4,white,Exit
0:01:34.466667,4,white,Entry
0:01:34.466667,3,white,Exit
0:01:34.466667,3,white,Entry
0:01:34.466667,4,white,Exit
0:01:34.466667,4,white,Entry
0:01:34.466667,3,white,Exit
0:01:34.466667,3,white,Entry
0:01:34.466667,4,white,Exit
0:01:34.466667,4,white,Entry
0:01:34.466667,3,white,Exit
0:01:34.466667,3,white,Entry
0:01:34.466667,4,white,Exit
0:01:34.466667,4,white,Entry
0:01:34.466667,3,white,Exit
0:01:34.466667,2,white,Entry
0:01:34.466667,4,white,Exit
0:01:34.466667,1,white,Entry
0:01:34.466667,2,white,Exit
0:01:34.466667,2,white,Entry
0:01:34.466667,1,white,Exit
0:01:34.466667,1,white,Entry
0:01:34.466667,2,white,Exit
0:01:34.466667,2,white,Entry
0:01:34.466667,1,white,Exit
0:01:34.466667,1,white,Entry
0:01:34.466667,2,white,Exit
0:01:34.466667,2,white,Entry
0:01:34.466667,1,white,Exit
0:01:34.500000,4,red,Entry
0:01:34.500000,2,red,Exit
0:01:34.500000,2,red,Entry
0:01:34.500000,4,red,Exit
0:01:34.500000,4,white,Entry
0:01:34.500000,2,white,Exit
0:01:34.500000,2,white,Entry
0:01:34.500000,4,white,Exit
0:01:34.533333,4,red,Entry
0:01:34.533333,2,red,Exit
0:01:34.533333,4,white,Entry
0:01:34.533333,2,white,Exit
0:01:34.533333,2,white,Entry
0:01:34.533333,4,white,Exit
0:01:34.566667,4,white,Entry
0:01:34.566667,2,white,Exit
0:01:34.566667,2,white,Entry
0:01:34.566667,4,white,Exit
0:01:34.600000,4,white,Entry
0:01:34.600000,2,white,Exit
0:01:35.066667,2,white,Entry
0:01:35.066667,4,white,Exit
0:01:35.100000,4,white,Entry
0:01:35.100000,2,white,Exit
0:01:35.133333,2,white,Entry
0:01:35.133333,4,white,Exit
0:01:35.133333,3,white,Entry
0:01:35.133333,2,white,Exit
0:01:35.166667,4,white,Entry
0:01:35.166667,3,white,Exit
0:01:35.166667,2,white,Entry
0:01:35.166667,4,white,Exit
0:01:35.166667,3,white,Entry
0:01:35.166667,2,white,Exit
0:01:35.200000,4,white,Entry
0:01:35.200000,3,white,Exit
0:01:35.200000,3,white,Entry
0:01:35.200000,4,white,Exit
0:01:35.233333,4,white,Entry
0:01:35.233333,3,white,Exit
0:01:35.233333,3,white,Entry
0:01:35.233333,4,white,Exit
0:01:35.266667,4,white,Entry
0:01:35.266667,3,white,Exit
0:01:35.266667,3,white,Entry
0:01:35.266667,4,white,Exit
0:01:35.300000,4,white,Entry
0:01:35.300000,3,white,Exit
0:01:35.300000,3,white,Entry
0:01:35.300000,4,white,Exit
0:01:35.333333,4,white,Entry
0:01:35.333333,3,white,Exit
0:01:35.333333,3,white,Entry
0:01:35.333333,4,white,Exit
0:01:35.366667,4,white,Entry
0:01:35.366667,3,white,Exit
0:01:35.366667,3,white,Entry
0:01:35.366667,4,white,Exit
0:01:35.400000,3,red,Entry
0:01:35.400000,4,red,Exit
0:01:35.400000,4,red,Entry
0:01:35.400000,3,red,Exit
0:01:35.400000,4,white,Entry
0:01:35.400000,3,white,Exit
0:01:35.433333,3,red,Entry
0:01:35.433333,4,red,Exit
0:01:35.433333,4,red,Entry
0:01:35.433333,3,red,Exit
0:01:35.433333,3,red,Entry
0:01:35.433333,4,red,Exit
0:01:35.433333,4,red,Entry
0:01:35.433333,3,red,Exit
0:01:35.433333,2,red,Entry
0:01:35.433333,4,red,Exit
0:01:35.433333,3,white,Entry
0:01:35.433333,4,white,Exit
0:01:35.433333,2,white,Entry
0:01:35.433333,3,white,Exit
0:01:35.433333,4,white,Entry
0:01:35.433333,2,white,Exit
0:01:35.466667,4,red,Entry
0:01:35.466667,2,red,Exit
0:01:35.466667,3,red,Entry
0:01:35.466667,4,red,Exit
0:01:35.466667,4,red,Entry
0:01:35.466667,3,red,Exit
0:01:35.466667,3,red,Entry
0:01:35.466667,4,red,Exit
0:01:35.466667,4,red,Entry
0:01:35.466667,3,red,Exit
0:01:35.466667,2,red,Entry
0:01:35.466667,4,red,Exit
0:01:35.466667,3,white,Entry
0:01:35.466667,4,white,Exit
0:01:35.466667,1,white,Entry
0:01:35.466667,3,white,Exit
0:01:35.466667,4,white,Entry
0:01:35.466667,1,white,Exit
0:01:35.500000,3,red,Entry
0:01:35.500000,2,red,Exit
0:01:35.500000,4,red,Entry
0:01:35.500000,3,red,Exit
0:01:35.500000,3,red,Entry
0:01:35.500000,4,red,Exit
0:01:35.500000,1,red,Entry
0:01:35.500000,3,red,Exit
0:01:35.500000,3,white,Entry
0:01:35.500000,4,white,Exit
0:01:35.500000,4,white,Entry
0:01:35.500000,3,white,Exit
0:01:35.533333,3,red,Entry
0:01:35.533333,1,red,Exit
0:01:35.533333,4,red,Entry
0:01:35.533333,3,red,Exit
0:01:35.533333,3,red,Entry
0:01:35.533333,4,red,Exit
0:01:35.533333,4,red,Entry
0:01:35.533333,3,red,Exit
0:01:35.533333,3,red,Entry
0:01:35.533333,4,red,Exit
0:01:35.533333,3,white,Entry
0:01:35.533333,4,white,Exit
0:01:35.533333,4,white,Entry
0:01:35.533333,3,white,Exit
0:01:35.533333,2,white,Entry
0:01:35.533333,4,white,Exit
0:01:35.566667,4,red,Entry
0:01:35.566667,3,red,Exit
0:01:35.566667,3,red,Entry
0:01:35.566667,4,red,Exit
0:01:35.566667,4,red,Entry
0:01:35.566667,3,red,Exit
0:01:35.566667,2,red,Entry
0:01:35.566667,4,red,Exit
0:01:35.566667,1,red,Entry
0:01:35.566667,2,red,Exit
0:01:35.566667,3,white,Entry
0:01:35.566667,2,white,Exit
0:01:35.566667,4,white,Entry
0:01:35.566667,3,white,Exit
0:01:35.566667,2,white,Entry
0:01:35.566667,4,white,Exit
0:01:35.566667,4,white,Entry
0:01:35.566667,2,white,Exit
0:01:35.566667,2,white,Entry
0:01:35.566667,4,white,Exit
0:01:35.600000,3,red,Entry
0:01:35.600000,1,red,Exit
0:01:35.600000,4,red,Entry
0:01:35.600000,3,red,Exit
0:01:35.600000,3,red,Entry
0:01:35.600000,4,red,Exit
0:01:35.600000,4,red,Entry
0:01:35.600000,3,red,Exit
0:01:35.600000,3,red,Entry
0:01:35.600000,4,red,Exit
0:01:35.600000,4,red,Entry
0:01:35.600000,3,red,Exit
0:01:35.600000,1,red,Entry
0:01:35.600000,4,red,Exit
0:01:35.600000,3,white,Entry
0:01:35.600000,2,white,Exit
0:01:35.600000,4,white,Entry
0:01:35.600000,3,white,Exit
0:01:35.600000,1,white,Entry
0:01:35.600000,4,white,Exit
0:01:35.600000,2,white,Entry
0:01:35.600000,1,white,Exit
0:01:35.633333,4,red,Entry
0:01:35.633333,1,red,Exit
0:01:35.633333,3,red,Entry
0:01:35.633333,4,red,Exit
0:01:35.633333,4,red,Entry
0:01:35.633333,3,red,Exit
0:01:35.633333,3,red,Entry
0:01:35.633333,4,red,Exit
0:01:35.633333,4,red,Entry
0:01:35.633333,3,red,Exit
0:01:35.633333,2,red,Entry
0:01:35.633333,4,red,Exit
0:01:35.633333,1,red,Entry
0:01:35.633333,2,red,Exit
0:01:35.633333,3,white,Entry
0:01:35.633333,2,white,Exit
0:01:35.633333,4,white,Entry
0:01:35.633333,3,white,Exit
0:01:35.633333,2,white,Entry
0:01:35.633333,4,white,Exit
0:01:35.633333,1,white,Entry
0:01:35.633333,2,white,Exit
0:01:35.633333,2,white,Entry
0:01:35.633333,1,white,Exit
0:01:35.666667,4,red,Entry
0:01:35.666667,1,red,Exit
0:01:35.666667,3,red,Entry
0:01:35.666667,4,red,Exit
0:01:35.666667,4,red,Entry
0:01:35.666667,3,red,Exit
0:01:35.666667,3,red,Entry
0:01:35.666667,4,red,Exit
0:01:35.666667,4,red,Entry
0:01:35.666667,3,red,Exit
0:01:35.666667,2,red,Entry
0:01:35.666667,4,red,Exit
0:01:35.666667,1,red,Entry
0:01:35.666667,2,red,Exit
0:01:35.666667,3,white,Entry
0:01:35.666667,2,white,Exit
0:01:35.666667,4,white,Entry
0:01:35.666667,3,white,Exit
0:01:35.666667,3,white,Entry
0:01:35.666667,4,white,Exit
0:01:35.666667,4,white,Entry
0:01:35.666667,3,white,Exit
0:01:35.666667,3,white,Entry
0:01:35.666667,4,white,Exit
0:01:35.666667,4,white,Entry
0:01:35.666667,3,white,Exit
0:01:35.666667,2,white,Entry
0:01:35.666667,4,white,Exit
0:01:35.666667,1,white,Entry
0:01:35.666667,2,white,Exit
0:01:35.666667,2,white,Entry
0:01:35.666667,1,white,Exit
0:01:35.700000,3,red,Entry
0:01:35.700000,1,red,Exit
0:01:35.700000,4,red,Entry
0:01:35.700000,3,red,Exit
0:01:35.700000,3,white,Entry
0:01:35.700000,2,white,Exit
0:01:35.700000,4,white,Entry
0:01:35.700000,3,white,Exit
0:01:35.700000,2,white,Entry
0:01:35.700000,4,white,Exit
0:01:35.733333,3,red,Entry
0:01:35.733333,4,red,Exit
0:01:35.733333,4,red,Entry
0:01:35.733333,3,red,Exit
0:01:35.733333,3,white,Entry
0:01:35.733333,2,white,Exit
0:01:35.733333,4,white,Entry
0:01:35.733333,3,white,Exit
0:01:35.733333,2,white,Entry
0:01:35.733333,4,white,Exit
0:01:35.766667,3,white,Entry
0:01:35.766667,2,white,Exit
0:01:35.766667,4,white,Entry
0:01:35.766667,3,white,Exit
0:01:35.766667,3,white,Entry
0:01:35.766667,4,white,Exit
0:01:35.766667,4,white,Entry
0:01:35.766667,3,white,Exit
0:01:35.766667,2,white,Entry
0:01:35.766667,4,white,Exit
0:01:35.800000,4,white,Entry
0:01:35.800000,2,white,Exit
0:01:35.800000,2,white,Entry
0:01:35.800000,4,white,Exit
0:01:35.833333,4,white,Entry
0:01:35.833333,2,white,Exit
0:01:35.833333,2,white,Entry
0:01:35.833333,4,white,Exit
0:01:35.866667,3,red,Entry
0:01:35.866667,4,red,Exit
0:01:35.866667,4,red,Entry
0:01:35.866667,3,red,Exit
0:01:35.866667,4,white,Entry
0:01:35.866667,2,white,Exit
0:01:35.900000,3,red,Entry
0:01:35.900000,4,red,Exit
0:01:35.900000,4,red,Entry
0:01:35.900000,3,red,Exit
0:01:36.100000,3,white,Entry
0:01:36.100000,4,white,Exit
0:01:36.100000,4,white,Entry
0:01:36.100000,3,white,Exit
0:01:36.133333,3,white,Entry
0:01:36.133333,4,white,Exit
0:01:36.133333,4,white,Entry
0:01:36.133333,3,white,Exit
0:01:36.366667,3,white,Entry
0:01:36.366667,4,white,Exit
0:01:36.366667,4,white,Entry
0:01:36.366667,3,white,Exit
0:01:36.400000,3,white,Entry
0:01:36.400000,4,white,Exit
0:01:36.400000,4,white,Entry
0:01:36.400000,3,white,Exit
0:01:36.500000,3,white,Entry
0:01:36.500000,4,white,Exit
0:01:36.500000,4,white,Entry
0:01:36.500000,3,white,Exit
0:01:36.533333,3,white,Entry
0:01:36.533333,4,white,Exit
0:01:36.533333,4,white,Entry
0:01:36.533333,3,white,Exit
0:01:36.566667,3,white,Entry
0:01:36.566667,4,white,Exit
0:01:36.566667,4,white,Entry
0:01:36.566667,3,white,Exit
0:01:37.566667,3,white,Entry
0:01:37.566667,4,white,Exit
0:01:37.566667,4,white,Entry
0:01:37.566667,3,white,Exit
0:01:37.600000,3,white,Entry
0:01:37.600000,4,white,Exit
0:01:37.600000,4,white,Entry
0:01:37.600000,3,white,Exit
0:01:37.633333,3,white,Entry
0:01:37.633333,4,white,Exit
0:01:37.633333,4,white,Entry
0:01:37.633333,3,white,Exit
0:01:37.666667,3,white,Entry
0:01:37.666667,4,white,Exit
0:01:37.666667,4,white,Entry
0:01:37.666667,3,white,Exit
0:01:38.166667,2,red,Entry
0:01:38.166667,4,red,Exit
0:01:38.200000,4,red,Entry
0:01:38.200000,2,red,Exit
0:01:38.200000,2,red,Entry
0:01:38.200000,4,red,Exit
0:01:38.233333,4,red,Entry
0:01:38.233333,2,red,Exit
0:01:38.233333,2,red,Entry
0:01:38.233333,4,red,Exit
0:01:38.266667,4,red,Entry
0:01:38.266667,2,red,Exit
0:01:38.266667,2,red,Entry
